purchase_id,item_id,Customer ID,Purchase Amount (USD),Season,Review Rating,Payment Method,Shipping Type,Discount Applied,Promo Code Used
2084,1101,2084,59,1,2.7,3,6,No,No
2085,190,2085,94,3,4.0,1,5,No,No
2086,831,2086,49,1,4.6,2,3,No,No
2087,366,2087,89,3,4.7,3,1,No,No
2088,607,2088,91,3,4.7,3,5,No,No
2089,1029,2089,89,2,4.0,2,5,No,No
2090,734,2090,57,2,3.6,2,3,No,No
2091,1584,2091,71,4,3.4,4,3,No,No
2092,852,2092,97,1,3.0,5,4,No,No
2093,1057,2093,45,1,2.6,1,4,No,No
2094,400,2094,91,2,4.2,6,6,No,No
2095,1557,2095,25,2,3.4,1,5,No,No
2096,683,2096,63,1,4.0,3,6,No,No
2097,368,2097,52,3,4.7,4,3,No,No
2098,1503,2098,43,4,3.9,3,4,No,No
2099,1791,2099,28,3,3.3,3,1,No,No
2100,1757,2100,78,3,2.9,4,2,No,No
2101,1714,2101,31,2,4.4,5,3,No,No
2102,1186,2102,23,4,3.6,2,4,No,No
2103,608,2103,25,2,4.5,5,6,No,No
2104,998,2104,86,3,3.7,5,6,No,No
2105,1263,2105,88,2,2.8,1,3,No,No
2106,475,2106,35,2,4.5,3,3,No,No
2107,889,2107,34,1,4.4,2,5,No,No
2108,963,2108,75,4,3.3,5,5,No,No
2109,716,2109,46,4,4.2,4,2,No,No
2110,875,2110,31,1,2.7,2,3,No,No
2111,1534,2111,93,2,3.9,2,6,No,No
2112,1672,2112,85,2,2.6,3,3,No,No
2113,95,2113,68,1,4.5,3,1,No,No
2114,392,2114,40,2,2.7,3,6,No,No
2115,1195,2115,51,4,2.9,3,5,No,No
2116,1129,2116,85,4,3.4,3,6,No,No
2117,769,2117,23,3,2.9,5,2,No,No
2118,369,2118,28,3,3.8,1,3,No,No
2119,1561,2119,44,1,4.2,1,1,No,No
2120,891,2120,57,2,3.5,4,6,No,No
2121,1143,2121,98,1,3.1,6,4,No,No
2122,34,2122,68,4,3.5,3,1,No,No
2123,745,2123,36,1,4.0,5,2,No,No
2124,295,2124,71,2,3.7,2,2,No,No
2125,1422,2125,60,1,4.2,6,4,No,No
2126,313,2126,87,1,4.8,3,6,No,No
2127,1300,2127,38,4,4.1,5,2,No,No
2128,250,2128,45,2,4.5,3,1,No,No
2129,295,2129,47,1,2.7,5,1,No,No
2130,1392,2130,57,1,2.8,3,6,No,No
2131,18,2131,68,3,3.7,4,3,No,No
2132,1345,2132,52,1,3.6,3,2,No,No
2133,1413,2133,87,1,4.7,5,1,No,No
2134,617,2134,34,3,3.8,5,5,No,No
2135,1083,2135,41,4,2.9,6,5,No,No
2136,1665,2136,94,4,4.6,3,4,No,No
2137,1639,2137,93,3,2.8,1,5,No,No
2138,1596,2138,51,4,4.6,1,1,No,No
2139,1715,2139,42,1,2.8,6,4,No,No
2140,259,2140,95,4,3.0,3,3,No,No
2141,529,2141,90,1,3.7,2,5,No,No
2142,403,2142,98,4,4.1,3,1,No,No
2143,616,2143,39,4,4.3,6,4,No,No
2144,1033,2144,66,1,3.8,4,4,No,No
2145,1248,2145,23,4,3.7,2,3,No,No
2146,1443,2146,73,4,4.8,4,5,No,No
2147,1675,2147,23,3,4.6,4,5,No,No
2148,1430,2148,43,1,4.8,5,5,No,No
2149,1821,2149,45,4,4.6,5,1,No,No
2150,1029,2150,21,4,4.0,1,5,No,No
2151,1198,2151,40,2,2.6,5,1,No,No
2152,799,2152,58,1,2.6,6,1,No,No
2153,1316,2153,48,3,4.5,1,4,No,No
2154,1206,2154,94,1,4.2,3,3,No,No
2155,1129,2155,74,2,3.4,4,6,No,No
2156,525,2156,51,1,3.7,4,6,No,No
2157,1414,2157,83,4,3.6,5,4,No,No
2158,524,2158,68,4,4.0,4,4,No,No
2159,502,2159,84,2,4.6,3,5,No,No
2160,1199,2160,58,1,3.0,5,3,No,No
2161,147,2161,92,4,3.3,1,2,No,No
2162,422,2162,69,3,3.8,3,2,No,No
2163,1353,2163,48,3,2.7,3,3,No,No
2164,1242,2164,60,2,4.5,1,2,No,No
2165,1069,2165,20,4,4.8,6,4,No,No
2166,982,2166,55,3,4.2,1,2,No,No
2167,782,2167,88,2,3.5,6,2,No,No
2168,1387,2168,48,4,4.9,6,5,No,No
2169,526,2169,74,2,4.1,1,4,No,No
2170,316,2170,42,1,2.9,5,4,No,No
2171,1716,2171,32,1,4.0,5,4,No,No
2172,1351,2172,98,3,4.6,3,6,No,No
2173,1433,2173,89,1,2.8,1,6,No,No
2174,485,2174,97,3,5.0,2,1,No,No
2175,51,2175,49,2,2.9,2,6,No,No
2176,407,2176,50,2,3.3,1,3,No,No
2177,124,2177,91,4,3.4,6,1,No,No
2178,499,2178,93,4,3.0,1,2,No,No
2179,888,2179,98,3,4.7,4,5,No,No
2180,1539,2180,82,1,2.9,3,4,No,No
2181,336,2181,37,3,4.1,4,6,No,No
2182,527,2182,63,1,3.2,6,3,No,No
2183,176,2183,99,4,2.7,2,6,No,No
2184,1339,2184,37,2,4.7,5,6,No,No
2185,1285,2185,34,2,3.2,5,3,No,No
2186,1349,2186,32,4,2.5,6,2,No,No
2187,1088,2187,23,4,4.3,1,4,No,No
2188,186,2188,78,2,4.4,6,3,No,No
2189,316,2189,54,4,4.7,5,4,No,No
2190,207,2190,94,1,4.0,5,2,No,No
2191,119,2191,75,2,4.6,4,2,No,No
2192,196,2192,69,3,3.8,6,4,No,No
2193,1110,2193,35,4,3.2,1,4,No,No
2194,1180,2194,78,2,5.0,1,2,No,No
2195,1567,2195,29,3,3.5,4,5,No,No
2196,818,2196,62,1,3.7,3,4,No,No
2197,396,2197,58,2,4.8,6,4,No,No
2198,250,2198,88,3,3.7,5,1,No,No
2199,1107,2199,80,3,3.5,2,3,No,No
2200,1122,2200,47,3,4.9,1,6,No,No
2201,442,2201,51,3,4.7,5,4,No,No
2202,954,2202,25,2,4.9,1,1,No,No
2203,406,2203,36,3,4.3,5,4,No,No
2204,398,2204,79,4,3.1,6,3,No,No
2205,840,2205,41,4,3.4,6,1,No,No
2206,1745,2206,68,1,2.7,5,2,No,No
2207,1024,2207,51,2,2.6,5,6,No,No
2208,533,2208,38,1,2.9,4,4,No,No
2209,1160,2209,46,3,2.7,4,1,No,No
2210,1078,2210,20,3,4.5,3,1,No,No
2211,1635,2211,25,3,3.1,6,6,No,No
2212,1691,2212,89,4,3.2,5,3,No,No
2213,965,2213,77,4,3.3,5,4,No,No
2214,616,2214,94,1,2.9,3,2,No,No
2215,72,2215,100,1,4.1,2,5,No,No
2216,1047,2216,96,4,2.7,4,2,No,No
2217,1012,2217,36,4,4.0,3,6,No,No
2218,937,2218,27,1,2.6,1,6,No,No
2219,1632,2219,67,4,3.5,2,6,No,No
2220,198,2220,91,1,2.8,5,6,No,No
2221,129,2221,62,1,4.5,2,6,No,No
2222,1379,2222,88,1,3.0,4,3,No,No
2223,981,2223,66,3,4.4,5,6,No,No
2224,1045,2224,65,1,4.7,3,4,No,No
2225,442,2225,25,4,4.3,3,5,No,No
2226,120,2226,64,2,4.8,3,3,No,No
2227,1165,2227,72,2,4.8,3,6,No,No
2228,1134,2228,74,3,4.4,6,4,No,No
2229,466,2229,50,1,3.7,4,3,No,No
2230,980,2230,97,1,3.9,1,2,No,No
2231,1514,2231,36,2,3.8,4,2,No,No
2232,749,2232,49,1,4.1,2,6,No,No
2233,1245,2233,64,2,4.0,1,6,No,No
2234,210,2234,31,3,4.5,3,2,No,No
2235,278,2235,66,4,4.0,2,2,No,No
2236,1555,2236,82,2,4.5,3,1,No,No
2237,1792,2237,88,4,2.7,6,5,No,No
2238,1063,2238,34,3,3.8,1,4,No,No
2239,1454,2239,84,4,3.8,3,5,No,No
2240,870,2240,96,3,3.8,1,1,No,No
2241,1024,2241,71,4,4.3,3,4,No,No
2242,766,2242,77,3,3.5,1,3,No,No
2243,1416,2243,66,2,3.8,5,4,No,No
2244,1204,2244,21,4,3.7,2,1,No,No
2245,1333,2245,37,3,4.8,3,1,No,No
2246,1536,2246,90,1,4.9,6,3,No,No
2247,754,2247,96,1,4.3,2,6,No,No
2248,879,2248,37,3,4.4,5,4,No,No
2249,1790,2249,66,4,3.4,2,3,No,No
2250,500,2250,45,2,4.3,1,4,No,No
2251,1250,2251,89,3,4.6,6,6,No,No
2252,1241,2252,94,1,3.8,5,3,No,No
2253,1288,2253,96,3,3.9,6,2,No,No
2254,679,2254,31,2,2.6,3,6,No,No
2255,91,2255,79,4,4.2,6,6,No,No
2256,308,2256,39,2,4.6,6,6,No,No
2257,185,2257,22,1,5.0,4,5,No,No
2258,1391,2258,32,1,4.2,5,5,No,No
2259,1754,2259,71,4,4.3,1,6,No,No
2260,852,2260,96,2,3.3,6,3,No,No
2261,1113,2261,82,1,4.9,6,2,No,No
2262,6,2262,76,2,4.4,2,5,No,No
2263,29,2263,22,4,3.1,6,1,No,No
2264,1154,2264,40,4,3.5,5,6,No,No
2265,624,2265,92,3,3.9,1,1,No,No
2266,365,2266,94,1,3.9,1,6,No,No
2267,412,2267,44,1,4.3,1,6,No,No
2268,483,2268,49,2,3.8,6,2,No,No
2269,1680,2269,26,2,2.7,3,1,No,No
2270,1426,2270,38,1,4.4,3,6,No,No
2271,158,2271,72,2,3.5,4,2,No,No
2272,397,2272,99,3,3.4,2,3,No,No
2273,732,2273,38,2,4.0,6,5,No,No
2274,307,2274,96,4,4.8,3,2,No,No
2275,386,2275,27,2,4.5,2,4,No,No
2276,1334,2276,24,4,4.4,5,5,No,No
2277,810,2277,82,3,4.1,1,1,No,No
2278,605,2278,56,3,4.6,1,4,No,No
2279,469,2279,25,1,3.8,2,6,No,No
2280,1460,2280,67,2,2.9,1,3,No,No
2281,1275,2281,21,3,2.8,1,5,No,No
2282,720,2282,27,3,3.0,1,6,No,No
2283,1512,2283,97,1,4.2,4,1,No,No
2284,549,2284,45,4,4.1,2,3,No,No
2285,206,2285,63,1,4.1,2,2,No,No
2286,80,2286,100,3,4.6,2,1,No,No
2287,1531,2287,38,2,2.5,5,6,No,No
2288,150,2288,45,3,3.0,5,6,No,No
2289,896,2289,91,1,3.8,3,4,No,No
2290,1341,2290,82,1,4.1,5,3,No,No
2291,229,2291,48,4,3.3,6,5,No,No
2292,322,2292,30,2,5.0,5,1,No,No
2293,1793,2293,34,2,3.8,4,4,No,No
2294,1684,2294,68,1,3.3,5,2,No,No
2295,1639,2295,95,4,5.0,6,2,No,No
2296,582,2296,22,2,2.9,3,1,No,No
2297,466,2297,88,1,2.5,5,4,No,No
2298,1562,2298,83,3,4.7,5,5,No,No
2299,513,2299,87,2,2.9,5,1,No,No
2300,334,2300,57,3,3.7,4,6,No,No
2301,361,2301,88,3,4.4,6,1,No,No
2302,959,2302,20,4,2.9,4,4,No,No
2303,80,2303,39,3,3.6,2,6,No,No
2304,1646,2304,71,2,4.8,1,1,No,No
2305,671,2305,73,4,4.7,1,3,No,No
2306,532,2306,63,3,2.6,2,3,No,No
2307,452,2307,78,4,3.4,2,5,No,No
2308,1387,2308,96,1,3.5,1,4,No,No
2309,1641,2309,81,4,3.4,1,1,No,No
2310,417,2310,95,1,5.0,2,1,No,No
2311,463,2311,68,2,4.6,3,5,No,No
2312,1458,2312,28,2,4.8,5,1,No,No
2313,1769,2313,30,3,3.7,5,3,No,No
2314,390,2314,31,3,4.7,6,4,No,No
2315,570,2315,95,4,4.4,6,2,No,No
2316,1557,2316,79,4,3.5,2,1,No,No
2317,1473,2317,39,4,3.8,3,5,No,No
2318,766,2318,34,3,4.7,4,4,No,No
2319,674,2319,28,2,3.1,5,6,No,No
2320,1089,2320,38,4,5.0,4,3,No,No
2321,1270,2321,55,2,3.7,3,3,No,No
2322,1038,2322,31,4,3.0,5,4,No,No
2323,343,2323,84,2,4.5,2,6,No,No
2324,456,2324,93,4,4.7,1,2,No,No
2325,293,2325,28,4,3.5,4,3,No,No
2326,245,2326,55,3,4.4,4,1,No,No
2327,1390,2327,63,4,2.6,2,5,No,No
2328,1420,2328,94,4,4.2,3,1,No,No
2329,974,2329,36,1,2.6,3,2,No,No
2330,638,2330,97,2,4.8,6,3,No,No
2331,12,2331,63,3,2.9,6,6,No,No
2332,1139,2332,77,2,4.3,3,1,No,No
2333,1157,2333,53,1,2.6,3,6,No,No
2334,1184,2334,77,2,3.8,2,4,No,No
2335,226,2335,79,3,4.2,3,5,No,No
2336,314,2336,37,3,3.9,6,6,No,No
2337,93,2337,94,4,3.1,2,3,No,No
2338,276,2338,76,1,3.6,5,6,No,No
2339,1513,2339,68,1,4.0,5,2,No,No
2340,1172,2340,65,2,3.4,2,4,No,No
2341,169,2341,24,3,2.6,6,5,No,No
2342,745,2342,31,3,4.5,2,2,No,No
2343,1415,2343,89,1,4.9,3,5,No,No
2344,1566,2344,49,3,4.4,6,1,No,No
2345,1082,2345,92,1,3.5,3,2,No,No
2346,1801,2346,32,4,3.3,1,2,No,No
2347,731,2347,67,4,3.1,1,5,No,No
2348,115,2348,64,1,4.2,3,2,No,No
2349,1271,2349,84,2,4.9,5,4,No,No
2350,178,2350,34,1,3.9,6,5,No,No
2351,1278,2351,26,4,4.2,1,3,No,No
2352,1723,2352,50,1,4.9,3,6,No,No
2353,264,2353,46,1,2.8,3,6,No,No
2354,547,2354,71,1,4.1,3,5,No,No
2355,166,2355,78,3,4.8,2,4,No,No
2356,1438,2356,35,4,4.1,5,4,No,No
2357,28,2357,58,3,3.0,1,3,No,No
2358,1167,2358,67,1,4.2,1,1,No,No
2359,1690,2359,93,2,3.8,1,5,No,No
2360,1133,2360,81,2,3.3,6,1,No,No
2361,522,2361,80,1,4.7,4,1,No,No
2362,1117,2362,64,2,4.3,2,1,No,No
2363,818,2363,41,1,2.7,6,5,No,No
2364,1595,2364,79,4,4.2,5,2,No,No
2365,1611,2365,60,4,4.2,3,3,No,No
2366,1510,2366,91,4,2.5,2,4,No,No
2367,1239,2367,66,4,3.6,5,2,No,No
2368,1537,2368,85,4,3.4,1,5,No,No
2369,1631,2369,38,3,3.3,3,5,No,No
2370,1701,2370,23,4,4.6,4,5,No,No
2371,1259,2371,71,2,3.9,4,6,No,No
2372,1552,2372,25,4,3.7,5,4,No,No
2373,287,2373,39,2,3.1,4,2,No,No
2374,683,2374,20,2,4.9,1,2,No,No
2375,449,2375,73,4,4.7,2,5,No,No
2376,13,2376,63,1,2.9,5,4,No,No
2377,497,2377,94,2,4.1,6,2,No,No
2378,153,2378,94,1,4.0,6,4,No,No
2379,1106,2379,71,3,2.7,4,6,No,No
2380,619,2380,77,2,4.0,3,1,No,No
2381,1112,2381,66,1,2.5,3,4,No,No
2382,1058,2382,23,3,4.5,1,3,No,No
2383,1716,2383,60,2,3.9,4,2,No,No
2384,6,2384,72,2,4.9,2,1,No,No
2385,150,2385,35,4,3.3,4,1,No,No
2386,1114,2386,31,1,3.8,6,2,No,No
2387,1531,2387,33,3,2.9,3,5,No,No
2388,610,2388,95,3,4.0,3,1,No,No
2389,403,2389,68,1,4.1,3,6,No,No
2390,334,2390,87,2,3.1,2,6,No,No
2391,1235,2391,64,4,4.6,4,2,No,No
2392,1185,2392,74,4,4.6,5,4,No,No
2393,811,2393,62,2,2.6,2,1,No,No
2394,1551,2394,97,4,5.0,4,1,No,No
2395,1030,2395,47,1,2.9,2,1,No,No
2396,169,2396,83,4,3.5,4,1,No,No
2397,1197,2397,82,2,3.7,3,1,No,No
2398,1601,2398,26,1,2.9,1,6,No,No
2399,763,2399,81,4,4.3,5,3,No,No
2400,366,2400,44,2,3.2,4,6,No,No
2401,1636,2401,88,4,4.2,5,4,No,No
2402,257,2402,76,4,4.2,2,5,No,No
2403,1114,2403,89,4,3.8,5,3,No,No
2404,1338,2404,22,1,4.4,1,5,No,No
2405,1312,2405,33,4,3.1,6,1,No,No
2406,860,2406,97,1,5.0,6,5,No,No
2407,1119,2407,57,4,4.7,6,5,No,No
2408,1327,2408,38,3,3.0,3,2,No,No
2409,1517,2409,55,1,4.2,5,4,No,No
2410,882,2410,37,2,3.0,3,6,No,No
2411,1269,2411,43,3,3.7,6,3,No,No
2412,681,2412,96,3,2.7,4,3,No,No
2413,765,2413,51,4,4.3,4,1,No,No
2414,1378,2414,95,1,2.7,1,1,No,No
2415,1558,2415,26,3,3.7,5,4,No,No
2416,361,2416,34,1,4.3,2,5,No,No
2417,1063,2417,83,3,4.0,2,4,No,No
2418,34,2418,24,1,3.3,1,5,No,No
2419,990,2419,69,1,4.0,1,4,No,No
2420,1698,2420,40,1,2.7,6,4,No,No
2421,776,2421,87,4,4.2,5,3,No,No
2422,1465,2422,46,2,4.6,5,5,No,No
2423,897,2423,82,4,4.8,3,6,No,No
2424,38,2424,81,3,2.8,5,3,No,No
2425,897,2425,57,4,4.5,4,4,No,No
2426,1289,2426,49,3,3.0,6,1,No,No
2427,762,2427,42,1,4.6,6,3,No,No
2428,766,2428,26,2,3.3,4,5,No,No
2429,1790,2429,38,2,4.4,5,4,No,No
2430,1522,2430,57,3,4.4,5,5,No,No
2431,795,2431,100,3,4.3,2,2,No,No
2432,708,2432,73,1,3.4,2,2,No,No
2433,764,2433,66,4,2.8,5,6,No,No
2434,1772,2434,73,2,3.4,2,5,No,No
2435,461,2435,45,2,5.0,2,6,No,No
2436,1500,2436,27,1,4.5,2,3,No,No
2437,1792,2437,24,1,2.7,3,6,No,No
2438,1521,2438,59,4,3.4,3,6,No,No
2439,838,2439,20,4,3.4,2,2,No,No
2440,538,2440,44,3,2.8,2,5,No,No
2441,1566,2441,90,2,4.7,1,5,No,No
2442,884,2442,36,1,4.7,3,3,No,No
2443,163,2443,95,4,4.7,5,3,No,No
2444,29,2444,30,2,3.4,6,1,No,No
2445,1133,2445,65,1,3.7,2,2,No,No
2446,1114,2446,96,3,4.1,5,6,No,No
2447,1175,2447,65,2,2.9,2,1,No,No
2448,954,2448,47,1,3.2,6,6,No,No
2449,640,2449,25,1,3.0,1,3,No,No
2450,351,2450,56,1,4.1,4,2,No,No
2451,1780,2451,76,1,4.5,6,5,No,No
2452,1565,2452,60,1,3.4,4,6,No,No
2453,1177,2453,67,4,4.1,6,2,No,No
2454,1739,2454,95,2,4.6,5,6,No,No
2455,468,2455,72,4,4.6,1,2,No,No
2456,75,2456,98,2,3.4,5,2,No,No
2457,820,2457,83,4,3.3,3,1,No,No
2458,538,2458,37,1,3.6,5,1,No,No
2459,1768,2459,85,1,4.6,1,3,No,No
2460,1547,2460,36,1,4.3,5,1,No,No
2461,840,2461,36,4,4.0,6,6,No,No
2462,1104,2462,86,3,4.8,5,4,No,No
2463,1009,2463,99,2,4.3,6,5,No,No
2464,211,2464,21,3,3.3,1,5,No,No
2465,745,2465,84,4,2.8,4,2,No,No
2466,1041,2466,63,2,4.4,2,3,No,No
2467,1364,2467,84,3,3.7,2,2,No,No
2468,1337,2468,72,2,3.6,4,2,No,No
2469,1385,2469,21,4,3.7,3,1,No,No
2470,1061,2470,92,1,5.0,2,5,No,No
2471,215,2471,72,1,2.7,2,4,No,No
2472,1045,2472,83,2,4.3,2,6,No,No
2473,1199,2473,73,3,4.1,1,5,No,No
2474,1566,2474,98,4,2.6,2,4,No,No
2475,1782,2475,76,1,3.2,2,6,No,No
2476,419,2476,43,3,3.5,1,4,No,No
2477,624,2477,60,3,3.7,4,4,No,No
2478,454,2478,40,2,3.8,4,1,No,No
2479,1577,2479,93,4,4.8,2,1,No,No
2480,421,2480,98,1,4.2,6,5,No,No
2481,1593,2481,91,3,2.9,4,4,No,No
2482,133,2482,92,1,2.9,6,3,No,No
2483,560,2483,87,4,4.8,5,4,No,No
2484,1441,2484,96,1,2.9,5,5,No,No
2485,684,2485,97,3,4.8,1,1,No,No
2486,165,2486,55,2,4.6,3,1,No,No
2487,805,2487,58,2,4.4,3,6,No,No
2488,239,2488,21,2,3.0,5,4,No,No
2489,571,2489,82,3,4.4,3,2,No,No
2490,321,2490,34,4,3.9,3,2,No,No
2491,171,2491,78,2,4.0,5,3,No,No
2492,537,2492,47,2,2.5,4,2,No,No
2493,1662,2493,96,3,4.1,6,4,No,No
2494,1572,2494,23,1,4.8,2,1,No,No
2495,1291,2495,27,4,2.6,5,6,No,No
2496,63,2496,37,2,3.1,1,3,No,No
2497,1147,2497,79,3,3.2,1,6,No,No
2498,42,2498,40,3,4.2,1,5,No,No
2499,342,2499,39,1,2.6,2,4,No,No
2500,669,2500,73,3,3.1,4,4,No,No
2501,478,2501,84,1,2.9,3,6,No,No
2502,1349,2502,94,1,4.6,2,3,No,No
2503,1394,2503,47,2,4.1,2,5,No,No
2504,262,2504,77,3,2.5,5,6,No,No
2505,1348,2505,94,4,4.0,3,6,No,No
2506,531,2506,75,3,3.5,5,2,No,No
2507,434,2507,82,2,4.4,4,3,No,No
2508,1262,2508,36,1,2.9,5,6,No,No
2509,1520,2509,90,2,3.1,2,1,No,No
2510,1550,2510,48,2,4.4,5,3,No,No
2511,743,2511,42,4,4.4,2,5,No,No
2512,26,2512,33,3,2.7,4,6,No,No
2513,1556,2513,63,3,4.9,3,3,No,No
2514,523,2514,53,4,3.5,4,1,No,No
2515,600,2515,37,2,4.8,4,3,No,No
2516,175,2516,92,3,4.2,1,1,No,No
2517,1371,2517,73,2,4.6,1,5,No,No
2518,1174,2518,38,2,2.9,3,5,No,No
2519,279,2519,51,1,4.0,5,6,No,No
2520,738,2520,90,2,4.9,3,5,No,No
2521,738,2521,56,3,3.1,1,4,No,No
2522,537,2522,33,1,4.4,4,5,No,No
2523,120,2523,53,4,2.5,2,1,No,No
2524,551,2524,24,2,3.4,2,2,No,No
2525,329,2525,59,2,3.7,6,2,No,No
2526,1712,2526,72,4,4.2,5,5,No,No
2527,1363,2527,28,2,3.4,1,2,No,No
2528,968,2528,36,1,3.6,2,2,No,No
2529,919,2529,47,1,4.7,1,1,No,No
2530,468,2530,62,2,4.7,2,4,No,No
2531,1431,2531,98,2,3.6,4,3,No,No
2532,1060,2532,28,3,4.6,5,3,No,No
2533,1573,2533,86,3,2.6,5,4,No,No
2534,908,2534,46,3,3.1,6,5,No,No
2535,1673,2535,42,1,3.2,5,3,No,No
2536,348,2536,80,4,3.9,1,2,No,No
2537,73,2537,39,2,4.9,1,2,No,No
2538,329,2538,49,3,4.1,4,1,No,No
2539,1128,2539,32,3,4.2,6,4,No,No
2540,1055,2540,73,1,4.1,5,4,No,No
2541,89,2541,42,3,3.9,5,3,No,No
2542,1128,2542,58,2,2.7,6,4,No,No
2543,905,2543,22,4,3.7,5,2,No,No
2544,1102,2544,56,2,2.7,4,4,No,No
2545,979,2545,70,2,2.5,2,4,No,No
2546,1247,2546,50,2,3.9,1,3,No,No
2547,225,2547,21,3,3.0,6,2,No,No
2548,749,2548,97,3,3.2,1,1,No,No
2549,14,2549,63,4,3.8,3,5,No,No
2550,767,2550,60,1,2.7,3,5,No,No
2551,284,2551,52,1,3.0,3,6,No,No
2552,1269,2552,32,4,4.1,2,4,No,No
2553,138,2553,48,2,3.2,2,1,No,No
2554,894,2554,25,3,4.5,2,6,No,No
2555,889,2555,68,3,4.3,1,6,No,No
2556,969,2556,74,1,3.5,5,5,No,No
2557,1815,2557,88,1,3.1,5,5,No,No
2558,1312,2558,23,2,3.9,6,5,No,No
2559,694,2559,32,1,2.7,2,2,No,No
2560,116,2560,71,4,4.0,6,3,No,No
2561,262,2561,62,2,2.7,4,4,No,No
2562,666,2562,20,2,2.7,3,3,No,No
2563,1380,2563,62,2,4.7,4,5,No,No
2564,59,2564,81,4,4.5,5,5,No,No
2565,1096,2565,90,4,3.0,4,1,No,No
2566,1576,2566,43,1,3.6,4,6,No,No
2567,566,2567,38,1,3.3,3,5,No,No
2568,1669,2568,25,2,4.3,6,6,No,No
2569,1814,2569,98,4,4.3,2,2,No,No
2570,393,2570,75,2,4.8,4,3,No,No
2571,1523,2571,27,2,4.0,1,6,No,No
2572,1601,2572,27,4,3.5,3,5,No,No
2573,183,2573,42,1,3.9,4,4,No,No
2574,1787,2574,90,3,4.4,1,6,No,No
2575,608,2575,63,3,4.6,3,1,No,No
2576,1346,2576,96,1,4.0,2,2,No,No
2577,694,2577,40,4,4.2,5,3,No,No
2578,1530,2578,39,1,4.5,4,4,No,No
2579,1638,2579,48,1,3.9,1,3,No,No
2580,181,2580,20,3,3.7,6,2,No,No
2581,848,2581,29,3,3.6,2,6,No,No
2582,395,2582,81,4,4.7,1,2,No,No
2583,418,2583,98,1,3.6,6,1,No,No
2584,822,2584,93,1,2.5,1,4,No,No
2585,1531,2585,30,3,2.9,5,6,No,No
2586,1611,2586,37,1,4.4,6,3,No,No
2587,312,2587,28,4,4.6,6,2,No,No
2588,1127,2588,29,4,3.7,5,2,No,No
2589,36,2589,49,3,3.2,6,3,No,No
2590,980,2590,53,4,4.9,1,1,No,No
2591,477,2591,66,3,5.0,5,3,No,No
2592,781,2592,61,2,3.3,4,2,No,No
2593,1375,2593,23,3,4.4,2,6,No,No
2594,990,2594,36,1,4.7,4,6,No,No
2595,1388,2595,81,1,3.6,3,3,No,No
2596,213,2596,56,3,3.2,3,3,No,No
2597,1164,2597,78,2,3.0,6,4,No,No
2598,938,2598,25,3,4.4,1,6,No,No
2599,62,2599,86,1,3.3,3,2,No,No
2600,888,2600,99,4,3.4,3,2,No,No
2601,92,2601,83,1,3.9,4,2,No,No
2602,379,2602,33,4,2.9,5,6,No,No
2603,314,2603,44,1,2.9,6,3,No,No
2604,408,2604,58,2,2.7,4,1,No,No
2605,1696,2605,54,2,3.4,3,6,No,No
2606,696,2606,93,2,3.7,4,1,No,No
2607,1254,2607,98,2,4.7,1,5,No,No
2608,1306,2608,36,2,3.1,1,2,No,No
2609,741,2609,68,1,4.2,5,1,No,No
2610,22,2610,95,3,3.0,3,6,No,No
2611,833,2611,93,2,3.1,1,2,No,No
2612,739,2612,99,1,4.2,2,1,No,No
2613,1642,2613,22,4,3.8,2,4,No,No
2614,464,2614,88,1,2.9,2,2,No,No
2615,770,2615,65,2,4.2,3,2,No,No
2616,1781,2616,62,1,3.1,6,1,No,No
2617,1085,2617,55,2,3.6,1,2,No,No
2618,1360,2618,97,2,4.8,1,5,No,No
2619,512,2619,77,1,4.1,3,2,No,No
2620,949,2620,40,4,3.9,3,3,No,No
2621,194,2621,23,4,3.0,6,5,No,No
2622,1258,2622,46,4,3.0,5,2,No,No
2623,44,2623,75,2,4.9,6,1,No,No
2624,1263,2624,76,1,4.8,2,4,No,No
2625,398,2625,59,3,3.3,4,5,No,No
2626,1385,2626,51,3,2.7,1,5,No,No
2627,794,2627,46,1,4.2,1,2,No,No
2628,1178,2628,26,1,3.6,5,4,No,No
2629,694,2629,51,3,3.8,6,4,No,No
2630,1125,2630,44,4,3.8,6,3,No,No
2631,1437,2631,82,2,4.2,1,3,No,No
2632,1442,2632,44,3,2.7,5,2,No,No
2633,1112,2633,27,1,5.0,6,4,No,No
2634,1638,2634,90,1,4.7,5,4,No,No
2635,1063,2635,58,3,3.2,2,6,No,No
2636,721,2636,80,2,2.9,5,1,No,No
2637,779,2637,40,4,4.2,5,6,No,No
2638,973,2638,23,2,3.7,3,6,No,No
2639,1210,2639,34,2,4.2,5,6,No,No
2640,215,2640,35,4,2.6,4,3,No,No
2641,1391,2641,75,3,4.0,4,6,No,No
2642,1671,2642,60,4,2.7,4,4,No,No
2643,79,2643,87,3,4.0,4,6,No,No
2644,492,2644,41,2,2.9,3,4,No,No
2645,982,2645,83,2,3.3,5,5,No,No
2646,1100,2646,81,2,4.0,1,6,No,No
2647,1797,2647,56,3,3.9,2,4,No,No
2648,1275,2648,58,3,3.3,4,1,No,No
2649,969,2649,84,2,3.9,6,4,No,No
2650,468,2650,21,1,3.9,3,6,No,No
2651,1541,2651,35,3,4.2,5,5,No,No
2652,1479,2652,43,3,4.6,6,6,No,No
